"CUST_NO","CC_IND","FX_IND","LN_IND","WM_IND"
"ZGGX3RT2PW113JPQ",0,0,0,0
"CGYCOHJPJK5HUFKQ",0,0,0,0
"AMRQLWHUOQBE_DNQ",0,0,0,0
"_FEYALW2FBT2QJG8",0,0,0,0
"XR1FUT6SQ6PCESQA",0,0,0,0
"KGXCIAVL4YET7LP4",0,0,0,0
"-WNN6VXXU1CYHNWE",0,0,0,0
"L3THGOTMRF_YZA9I",0,0,0,0
"PKGFAS6QZLKDQQ_O",0,0,0,0
"L2DMX98VKYRMG3X8",0,0,0,0
"8KIKE7E5DRAA9MUO",0,0,0,0
"UPVTS2HOCBYLEYFC",0,0,0,0
"YTMJ6QJODMTDJPN0",0,0,0,0
"4EIVDQJQ96WEGSTY",0,0,0,0
"NEMU4ELSEC-OXIK4",0,0,0,0
"U1MELQ5A92VIEOMW",0,0,0,0
"EZX7PGFQSUA0W728",0,0,0,0
"LYCE33QTHFQH8KMA",0,0,0,0
"KIVKWWMM_EE4_ZJI",0,0,0,0
"NGKATUPSQ9BHDW1I",0,0,0,0
"P11ACW4XGR6DL_T8",0,0,0,0
"1UJCMJMIR2F9REQE",0,0,0,0
"SNAINQFF8XAOE9U8",0,0,0,0
"BLR7H1NGY0XEUXNO",0,0,0,0
"5KMYNEY3Z_BS5PE4",0,0,0,0
"LBNNGGYA7VU2W_OU",0,0,0,0
"POFCYGVSIXCTA9NK",0,0,0,0
"VHYJYABP8FEFNUCK",0,0,0,0
"_PRWWNEUYQ9A0XSC",0,0,0,0
"86L3YNXNDHXE9I7E",0,0,0,0
"AOYGFL6SEX-TECMY",0,0,0,0
"RZI4ODNPL1TBWN24",0,0,0,0
"USWHKIE2NL8XESEA",0,0,0,0
"LVEWNCXI-YF0RILU",0,0,0,0
"VQIP65_PZTMD51OI",0,0,0,0
"B9_NET61F5CUHILO",0,0,0,0
"HLAYCXQEZJ22GJHQ",0,0,0,0
"6VLNYNIZ6UO1UNV0",0,0,0,0
"81B1PZUTH2REVPXY",0,0,0,0
"5FR-7Y338RMXDGSU",0,0,0,0
"XZGWRU_WL60LMMBO",0,0,0,0
"6Y-1NGTJVEC9AUDW",0,0,0,0
"3MFZCYNMXPB7DKUU",0,0,0,0
"_2M4T3WRE54WJROM",0,0,0,0
"UAHSASKJQZR649OQ",0,0,0,0
"RILQ8VWVHD6WAYUE",0,0,0,0
"AVOLSFTCGTPYNTKW",0,0,0,0
"QHQ38_J8AQGTM5GI",0,0,0,0
"CYWTKE6H3CDWTY2A",0,0,0,0
"EKSZ_X-PVFJFKYWC",0,0,0,0
"GW1CEK5GRL_RRZ-8",0,0,0,0
"BOOKD1UKWBNW2WQC",0,0,0,0
"NQAM_H7ZTAQJ6NWQ",0,0,0,0
"VJHPA4CIBOUUJMZA",0,0,0,0
"HQEICZ7AIJTBA7V4",0,0,0,0
"D5GILS0657DFDXHS",0,0,0,0
"QFB8DNX-RCXCUDRM",0,0,0,0
"O8P8XLA9DLVSLAIE",0,0,0,0
"FJZWUJKGC_DPB1JO",0,0,0,0
"WN-4SHNGZ5W-AKFK",0,0,0,0
"7BKFNLW1QWZRBL8W",0,0,0,0
"VUWLQC5HHPSHU5PY",0,0,0,0
"UESWMEBNFACLTKW8",0,0,0,0
"KWRAVLNIJQHRD4CS",0,0,0,0
"ZTTZ9NAZ7RN2NH2W",0,0,0,0
"4LPRKAPR9331RWXO",0,0,0,0
"WXOKXQZHYYH-OTTM",0,0,0,0
"JDDOA13ZNL-GC8HO",0,0,0,0
"QZLAVTJZQ8DM_AZI",0,0,0,0
"I1LJQQBE4Z--EMAO",0,0,0,0
"DJW7SG1-ZFIM2W5M",0,0,0,0
"UMXBFAC2BAUPA2NW",0,0,0,0
"QQKDCM5-_WG2QKI0",0,0,0,0
"K-VFFGBM6ASFWEZK",0,0,0,0
"JKWIID0RW6HPJ3GK",0,0,0,0
"OCJJQJYCDMXBPPSS",0,0,0,0
"EZHJPET9O7P7BZOS",0,0,0,0
"COZS5J6UKEKE-V44",0,0,0,0
"HUWC4AMGWJ0FCFI4",0,0,0,0
"GEV1HYRKW12DI3HM",0,0,0,0
"XNXUMLZNADI3OK_W",0,0,0,0
"X_PKH-T2N1H7XBWY",0,0,0,0
"-UYUR1HBQU6H1OIC",0,0,0,0
"PBJO5NYYLDAB9EQA",0,0,0,0
"7EZAMNNFM1RGUTV0",0,0,0,0
"PIOBOGLZZ8CYUHPO",0,0,0,0
"TDQS4MJ6ZKF2AXAA",0,0,0,0
"TQKXYQGRHQLHW6Z0",0,0,0,0
"3ELXKBXUOSJZPZAW",0,0,0,0
"F9UPS9NGUBL9ZKH0",0,0,0,0
"MYWMQNHO5ZLLLYPC",0,0,0,0
"S9ZPQDDMXIFH7JII",0,0,0,0
"8RU8XLPUYKYZV_Z0",0,0,0,0
"QML9CW1A2RSPSGIU",0,0,0,0
"IGJBQVVP-LT2MOBA",0,0,0,0
"AMDLYTAME65EREK4",0,0,0,0
"IBCTB-E3K_NPCWOS",0,0,0,0
"SDZINQDJXMW8ML60",0,0,0,0
"6CAQ59A0VVZPJTXC",0,0,0,0
"EQQM00IFEQ2GL644",0,0,0,0
"W_XYSBR7OSRDV-GA",0,0,0,0
"NC7NHJ5JOG4KWIYI",0,0,0,0
"FML7GXN_EEL2JTXG",0,0,0,0
"DWVDGV6AECQMGZX4",0,0,0,0
"MHBX0MBSWPY5MIZ0",0,0,0,0
"IOPPPTQMFUBFSOJ4",0,0,0,0
"CYK0E1SZDZKQFJXS",0,0,0,0
"VCTI6AQB9IJKOT5I",0,0,0,0
"IPL18YYBDY4IIH8S",0,0,0,0
"ZRH8L2OWD7RIP04S",0,0,0,0
"3TVTADPHYMWXBYGE",0,0,0,0
"VXT8ROSYV-G-XO2Q",0,0,0,0
"VDYB3YWKXCXVRYAI",0,0,0,0
"GSJ-CHSZ7KD3VO3E",0,0,0,0
"2YZGJUHDZGP0FHCM",0,0,0,0
"UEVK3L8BURZI1BU4",0,0,0,0
"TGB-1V_P3EOSPHXY",0,0,0,0
"M6MTAWIOC1ZSFWYE",0,0,0,0
"MMO0KN113OGJA774",0,0,0,0
"GO8DC2029HP6WL0I",0,0,0,0
"5J7RSF3VUNNEQC4I",0,0,0,0
"1TXXMRUAKG2OSZ2I",0,0,0,0
"WKPGQYF1AUJXNYB4",0,0,0,0
"OIJDASG5M_RVEBU4",0,0,0,0
"KBSVH90QKSAKX91Q",0,0,0,0
"92JD5222XO1TQXTU",0,0,0,0
"6YFQYUCT2OATL700",0,0,0,0
"GPP6SKKXRWHKWT3G",0,0,0,0
"KSYTUDQ6T40SCYQE",0,0,0,0
"CO-SCTNLCS8J9YEK",0,0,0,0
"OYKY7AGDGVXYQZ9K",0,0,0,0
"V9G9_BAHVIL8DLZK",0,0,0,0
"ZZBSLS7JHM-X4VAE",0,0,0,0
"GVS7E2-5VL9SP6LQ",0,0,0,0
"HNOSZKI8AM6Z07TY",0,0,0,0
"CYVW85K_EZJYAXR8",0,0,0,0
"SGTQYK6IMPFURGTS",0,0,0,0
"SDK6RXMSKSOH6GCC",0,0,0,0
"QI0VWKJE-M5EPDAO",0,0,0,0
"W-6GKFE6MY5BTDE0",0,0,0,0
"YWAQLXKVHHJVMRRS",0,0,0,0
"QFIRI5TUCTSAA7XI",0,0,0,0
"K9KDG8J0UBZMWFYS",0,0,0,0
"N1TKYOQHK3TJU0DE",0,0,0,0
"FIOO7NX420KII95K",0,0,0,0
"IGL6EUJEORDCBEWI",0,0,0,0
"UEQMTRUAUZG2JD4G",0,0,0,0
"OYGME9FSDNWM2WCS",0,0,0,0
"C_ZCMWR08SOIE0U8",0,0,0,0
"DPTAUG2PUSKLEI3E",0,0,0,0
"JJDATG1BGX2-9NU4",0,0,0,0
"UVBLTFEAFWWQOKKA",0,0,0,0
"FOIYG3MLOAMOKHFW",0,0,0,0
"TZ72UKDEO6KGF3OQ",0,0,0,0
"GLCKGMK2PTSVGLGY",0,0,0,0
"GOPCZVFMIHEQX4TE",0,0,0,0
"KK-O2Y_XDQJ5M9-8",0,0,0,0
"EWAPCTEWTVLWBZBC",0,0,0,0
"L7TZ1SWZFR_O8ZYG",0,0,0,0
"MI3MWC_T7JCNTVZY",0,0,0,0
"S96F2QBT45BNMVK4",0,0,0,0
"DLRW1FNQIYAXVQT8",0,0,0,0
"I3J12D0LA1Q1OSEK",0,0,0,0
"CVKMK5XMDFWXUTNW",0,0,0,0
"ND88KFVIGF6DRVXQ",0,0,0,0
"0OUJD0BF81BVAU4C",0,0,0,0
"Z70PYDPCIRE8DAEW",0,0,0,0
"VZJFKWXQD5PZZRSI",0,0,0,0
"SQG3IMKGVNZPUDBY",0,0,0,0
"D6RSKSESEZTNIJJ8",0,0,0,0
"-VEQGLABCA4GVGXI",0,0,0,0
"Z77BLEDHO1N6Q5DW",0,0,0,0
"R-W1JC21JGBIEZPO",0,0,0,0
"EYZ9BIKL5DF6_BVG",0,0,0,0
"1UIZPE-31Y6LJBGK",0,0,0,0
"0WF38S842TDG2DUQ",0,0,0,0
"TFPPWTLY891ZEQ5G",0,0,0,0
"QBR54SRJP-Y-D3_C",0,0,0,0
"2QZ0VBI0QKNCNFAI",0,0,0,0
"RMPKPUHESWSAXARQ",0,0,0,0
"IFJXFUXA0PD4TBJE",0,0,0,0
"LDASCE7FVQT893MY",0,0,0,0
"NUUBEPVHYSB-SXJU",0,0,0,0
"VWATMPTR6YDAUCOA",0,0,0,0
"SNGPQO663DK62CES",0,0,0,0
"YTZ1EY4OCL_EDZAW",0,0,0,0
"DZDURWKXWLIAO_KU",0,0,0,0
"RALCAEMSLZHCLDCU",0,0,0,0
"B9J2V3OZ-1CZKNEA",0,0,0,0
"BXSYTTRWIILJDQDM",0,0,0,0
"5FAZMYU3M7M0DGG8",0,0,0,0
"XQ51DY6_C5SUZ-EU",0,0,0,0
"LTEVBYTSQMWPRHUW",0,0,0,0
"NOZACGDGAC74IHRY",0,0,0,0
"Y3TSOBUAGK0UBTOQ",0,0,0,0
"2MIKQHNWIUYDIRQ4",0,0,0,0
"PPNEQDUKNQLRHDL8",0,0,0,0
"TU6VXMDFETGMFUOO",0,0,0,0
"IPIHV7Q_RZVXISYM",0,0,0,0
"9YWRQYC0ASIEAVXE",0,0,0,0
"NNVZKDYOSNM5UQ9A",0,0,0,0
"BXOLQGXBHR1UQILY",0,0,0,0
"QBMNERYOLJQ2LUBI",0,0,0,0
"SHMW-GDMGZQVNHNC",0,0,0,0
"U2GX2GE6DGVWGQXM",0,0,0,0
"JXYLWWKQOFQUSGPY",0,0,0,0
"UG1JDJABTGYHIVIK",0,0,0,0
"NCAQGRTQCZYBFQGW",0,0,0,0
"ASFLD1XHP4GV07UK",0,0,0,0
"_5ZQPVOXQKXWHBFQ",0,0,0,0
"INFICCWRFSIJ1UUC",0,0,0,0
"UZXRQGPYNWVPZZIM",0,0,0,0
"G8BUSX0CX-CE7RB0",0,0,0,0
"4CDW49TBNG2SEJBQ",0,0,0,0
"7QQ9QB954XA0UKZC",0,0,0,0
"5WZ8J01DB3Z5I4KI",0,0,0,0
"ESQSFEQUTEGTSDG0",0,0,0,0
"L9WIYVAGPDGC_2RY",0,0,0,0
"SEXWWLD13IJFRHEW",0,0,0,0
"JEHEWZSXS7LHU_LU",0,0,0,0
"ZOIRE8MCTHOYK570",0,0,0,0
"Y8OS4BNSBKAEBP-4",0,0,0,0
"DIFJYK4W9B6BX4K8",0,0,0,0
"JXTZHNWQRXEQKUMI",0,0,0,0
"TBFRI5W353YB5MY4",0,0,0,0
"LSZBJH01-ISXKR24",0,0,0,0
"JC4GE5XDHLXB-9RG",0,0,0,0
"IATB6SQHGFSVZ1Q4",0,0,0,0
"3BPPI9HSTQYY_6DW",0,0,0,0
"INTEP7GAHUPW_MFS",0,0,0,0
"SO_R7NZSMTYCAJEU",0,0,0,0
"_NNU0-UBK3698NJE",0,0,0,0
"QNVKUWQGLI1KI02A",0,0,0,0
"RUY1KMIGXJF5RFMA",0,0,0,0
"UW1CJRNBDONZM3C8",0,0,0,0
"0F4LHFVFD5NU20-A",0,0,0,0
"RQ-1YGPXWMOJEPME",0,0,0,0
"EJCYWHU37QDAAI2G",0,0,0,0
"BVFAXU_RPTCZR0NO",0,0,0,0
"OC4B2PNTUVA9PPLU",0,0,0,0
"4I-IZDH4JPMA5MUK",0,0,0,0
"VT_GKSXVYHYE9VCK",0,0,0,0
"IX3M4DG_OALXSMMO",0,0,0,0
"-TAVCBAHC4JQBO5I",0,0,0,0
"19AUOEVKRK8Y5YN4",0,0,0,0
"REGO6KCHXYXPVOEU",0,0,0,0
"K-2TINOJFRVWCS64",0,0,0,0
"PRA4P8MIKVWXVDDG",0,0,0,0
"6W46YBBYCB7BL4SI",0,0,0,0
"REWP5PJJQASVU3DO",0,0,0,0
"HSDNNV_WFMOYXSTM",0,0,0,0
"SQPE8991IY2DRHRE",0,0,0,0
"GMPDP4XVS1NSUREU",0,0,0,0
"DMP7HEDKUPGTLVYW",0,0,0,0
"5V53YQ6BUB9WFH_G",0,0,0,0
"A0FDWO99TTDWU4C0",0,0,0,0
"U0ZY7ESDKUC0EDP4",0,0,0,0
"SM1WOK2WBE7OY36Q",0,0,0,0
"F-UUT09EOFMUPPHC",0,0,0,0
"6DS1DEGKG8COJZV4",0,0,0,0
"MFNQVATPFRS_YRFS",0,0,0,0
"AJG0AGAH6F60MHOW",0,0,0,0
"1FVFNCXMZ-TQMZ8O",0,0,0,0
"KMSK8KR4G-OPLKDM",0,0,0,0
"GULK6LDCTWFTWSTS",0,0,0,0
"WXCH5IIG4-CZ6ZOQ",0,0,0,0
"I2_KAHBMLMEXAKUI",0,0,0,0
"TLPWQMNCVEN6ACXK",0,0,0,0
"FXBJ1NLZXNHF6VP4",0,0,0,0
"3N0UYWH_QIC9VZVU",0,0,0,0
"MGTWMD1O7CFKIARG",0,0,0,0
"AXNK76X0MTHQM1L4",0,0,0,0
"4DUKAYZXTVMNM-JQ",0,0,0,0
"POBOL1STYJKL0QAC",0,0,0,0
"G9ODZOUJUY0H8ARW",0,0,0,0
"J5UYCWCQKC9NGLXW",0,0,0,0
"YOSNCATJ6VS6LTKY",0,0,0,0
"ZJRTFI3REKMBWZO4",0,0,0,0
"3L3OO7KESG-LDWRS",0,0,0,0
"JOOXUHBVIPKYX6D0",0,0,0,0
"J8KFS5Z-WTVDLJT4",0,0,0,0
"ECJYFRYJOEMC8WOC",0,0,0,0
"7T2ORQXVWI8VE7WQ",0,0,0,0
"GEU_KO1S0JFIZJ-W",0,0,0,0
"WNSY7YZR5MNHJQSI",0,0,0,0
"TNUSV55K4YMJPLDY",0,0,0,0
"HFVXM_UXGQPPYQEM",0,0,0,0
"KU2EQN7DYR7JFUJG",0,0,0,0
"LLPTEIUQGAE_9_FU",0,0,0,0
"8HEDTRF7DP_Z_NR0",0,0,0,0
"TPFNHY957ITOPBEC",0,0,0,0
"VXPBXFBWTT2KUPO4",0,0,0,0
"YQFQB0WIUOHLHA7W",0,0,0,0
"HGTC_HLESDBHRQNS",0,0,0,0
"NGA0VIORDQSETHIW",0,0,0,0
"Q85DCU4KPWRDWUDO",0,0,0,0
"K1JLVNEXL8FDM7O4",0,0,0,0
"EZY2V4NOF9GKVKIW",0,0,0,0
"PD5ZVW5-HK_54LEA",0,0,0,0
"BUK0PQNNSSOC8I44",0,0,0,0
"-QMDY8LFQ2FVG5PU",0,0,0,0
"PFEQTBQRVVUFG1WG",0,0,0,0
"6ZXHZEBB1LND0N5G",0,0,0,0
"72KK9GB07L4Y5OMS",0,0,0,0
"-QYMQIZLLX-XTIU8",0,0,0,0
"YZGWDH_JTKBI3DEK",0,0,0,0
"SVFHNSB2V0YAW8XW",0,0,0,0
"SU6QOY0ESCGLLKHI",0,0,0,0
"MTGVFBE93CCCSEME",0,0,0,0
"RBBQILR8KDJ2AUOK",0,0,0,0
"KEOPL3PASTYT-YH4",0,0,0,0
"YV9VOTPJ_RX997DE",0,0,0,0
"YD12MRSOGSFSZDL8",0,0,0,0
"TGCR-EROYYTYOX8I",0,0,0,0
"MSRY9-Q1HAD5RIS0",0,0,0,0
"YORLJUGL1Q85_L5E",0,0,0,0
"JZK4U8PXLKRHNAHC",0,0,0,0
"5EG0JINIZ9GSUFU4",0,0,0,0
"GDQZDBOZX-CBNXM0",0,0,0,0
"IEUVANQUQDNVYAQK",0,0,0,0
"0UTV-IP6ITVNWSB4",0,0,0,0
"F1NRFZGDYYQWYKGS",0,0,0,0
"PEPYK_ICLVFZB3CA",0,0,0,0
"J7EKH1QHZMI1FXJW",0,0,0,0
"IZE9ZJAKCW80H8EQ",0,0,0,0
"E-CY2ZLSHTAS1SX4",0,0,0,0
"9MI-SX82L4UQJSLQ",0,0,0,0
"VAZT6B9ZGG6GZYF8",0,0,0,0
"RTLWYNKLWG3Y3H78",0,0,0,0
"0ZAZVRERG4XZP9-E",0,0,0,0
"CTIVNZQIML9BGDTC",0,0,0,0
"EVD_HRI-NKSQ_2TC",0,0,0,0
"ZNB6H9PUWYAL2I80",0,0,0,0
"CQ1QUJUYMPPKEHWA",0,0,0,0
"SIDS2G5KD_E0WNKQ",0,0,0,0
"M-MTVKBJFP0NZDCK",0,0,0,0
"BPTP9V1AOB3EP5SY",0,0,0,0
"UACA9FXA9NDPBYEO",0,0,0,0
"RGNSZ72OIBVNZ8VQ",0,0,0,0
"XZSR0JCMOA18A-XY",0,0,0,0
"8Y6QJZWMBCBIHG04",0,0,0,0
"5MHKWAPVDTYGJ8E8",0,0,0,0
"UATAFR89-VT7ZESA",0,0,0,0
"7KHVXF1QJOWK5SF8",0,0,0,0
"_KX6YXBU_XE005VW",0,0,0,0
"W1TBKA8I0UWKB65Q",0,0,0,0
"Q7_TPKHI6VMHPWE4",0,0,0,0
"A1WA0FO4ONRLEMS0",0,0,0,0
"ICQLJMWS7S_2RYPQ",0,0,0,0
"KBXPEVB8L_WCV6F4",0,0,0,0
"T0_XU_DA4VWZLE6C",0,0,0,0
"OUASRTXNSR8_GFRK",0,0,0,0
"RUGGB0B_V-RDYACQ",0,0,0,0
"MYGBIFL-NBTKCCFQ",0,0,0,0
"I_VQLEWWBL-MISBQ",0,0,0,0
"JICD8IQRUDLCPMEE",0,0,0,0
"AUB2WBK4ERGHFR04",0,0,0,0
"1FATB4AN3SHYY2H8",0,0,0,0
"UTVHZFQYW1VA-A2M",0,0,0,0
"RB0EKM0OKXNMDUCY",0,0,0,0
"4BO3LK8BYXXIJUZQ",0,0,0,0
"61JRGJF2L2NWHJTQ",0,0,0,0
"BD9WGNEJEH5EALTS",0,0,0,0
"LN269BWOC5TKBYOS",0,0,0,0
"EHKLOFGCKF1H3BFM",0,0,0,0
"PZUZSKLIMVD45RB0",0,0,0,0
"QGYGFDNL-CZYXRE4",0,0,0,0
"TITEOAW1OQPMBAD4",0,0,0,0
"CD31DSNR5LGOQNX8",0,0,0,0
"AX0WN6JQFCXBOG-E",0,0,0,0
"X7BDMMEUYGJBOKTQ",0,0,0,0
"ZTTPKLV09KVWAOHG",0,0,0,0
"Z7NO8SA0OS8O9GA8",0,0,0,0
"AGFKVFKP_JKNJUAC",0,0,0,0
"L00OBL_LOXGNTUZE",0,0,0,0
"3E6FWRSWHZP58HXQ",0,0,0,0
"W6ZIEMHGRKWXZKB4",0,0,0,0
"SFQONXWXAKWP6LTU",0,0,0,0
"TGXBHQCGNDIM8U6Q",0,0,0,0
"1SUXMZUBVZLAY4ZU",0,0,0,0
"8CD_CHBJFOS_AFSU",0,0,0,0
"M4QUD5ZS6PNIALAK",0,0,0,0
"NUTRCQY2MXKKNUUU",0,0,0,0
"PSEJKREIEN2TQMIY",0,0,0,0
"1LMYLR6IINDRG-PK",0,0,0,0
"ICUQGGHXKQ5ZHGP8",0,0,0,0
"1PHFJZZKI5ZRA2CK",0,0,0,0
"5UBV2I7DOKRMNEBI",0,0,0,0
"GKVE04JXVKGWO7AY",0,0,0,0
"GJSZOKMO6VAEHQ0K",0,0,0,0
"XW-QHVLTOGMQ-EWU",0,0,0,0
"OZLFLES-Q0RAFRHY",0,0,0,0
"IVNZ6JWM2W215PXA",0,0,0,0
"TWW2RREHPMVNBYIS",0,0,0,0
"BZAU6X4Z8DR4FELW",0,0,0,0
"SVMX_C7WT_LRJTXM",0,0,0,0
"JR5K6PA877KFOTPM",0,0,0,0
"WN5VKATOMTUH-254",0,0,0,0
"8EJH1UABSL_G8KIY",0,0,0,0
"RDFFAM67D8WMSAAG",0,0,0,0
"UIWCCO6NTF1NKSL4",0,0,0,0
"-MBRSRVF8LVW3ONG",0,0,0,0
"CZG6CVIDRSYJ9CB8",0,0,0,0
"LUIEHTQGAQTESRGE",0,0,0,0
"RNUBYHNQLZHDMCT4",0,0,0,0
"MVGX4QBATDF1HRIM",0,0,0,0
"5TU1AHXDIP092T4U",0,0,0,0
"79RHV2YROEXGAOLE",0,0,0,0
"_7TEBVRP65W0BSLG",0,0,0,0
"K8YZCK32A5LBCI9A",0,0,0,0
"UVTH9-RPROIKFX1E",0,0,0,0
"CPBSSNDLYBU5GCI4",0,0,0,0
"2XGVQVMCSR74PZKU",0,0,0,0
"6AOOIYXQB62P99AO",0,0,0,0
"AAFRS6ETZB4JXUQA",0,0,0,0
"XOZTZOILGRGNBLKO",0,0,0,0
"TAHUODOYSZ5JTQE0",0,0,0,0
"CNRC-RQXUTI6NXGC",0,0,0,0
"U2NCDJQ9TLSTCOVS",0,0,0,0
"ZBR3EVYZBC1TW_XC",0,0,0,0
"ZI7-AOABIGKHCZIC",0,0,0,0
"SLZUO9HVHJE1YOB0",0,0,0,0
"QGRYGBS3DRBCJHO4",0,0,0,0
"8L5_FZXC0TPMNJWU",0,0,0,0
"MRTXBLAHSGRFM5H8",0,0,0,0
"IVRGD31PSHJ-CJWK",0,0,0,0
"_O7SY-XFUIL5HRFO",0,0,0,0
"7OO3SQ-H1GHRBQVU",0,0,0,0
"ZCPH9XBNMNPFA_LC",0,0,0,0
"ZZK9PRYYQM2ZKKDM",0,0,0,0
"MV_1JOHJHKHZDNKY",0,0,0,0
"NY04KRQZBJWFO-HA",0,0,0,0
"Q9JMC3PX2M54YVO4",0,0,0,0
"8LEA3TF6QNVHESDG",0,0,0,0
"-CPZK5VR7JUGXYEQ",0,0,0,0
"NJC0KAZE9RYVC0WY",0,0,0,0
"JQRT5CAKVQQUES24",0,0,0,0
"5ASSIVXDUABVIMCM",0,0,0,0
"WWDTQSQNJNCWI4DE",0,0,0,0
"LZG3L0ZJ_QEAFYUM",0,0,0,0
"Q35W5Z3E0RS1I-VM",0,0,0,0
"JJESCMDGODEZQLIO",0,0,0,0
"NGA4RAEW_A8MNQ7W",0,0,0,0
"1YHU02JWVAK5PG5M",0,0,0,0
"IQJT3D10QWC4LVOC",0,0,0,0
"DKP5KVGE5P5ATETQ",0,0,0,0
"ZUIKBMI08VRN66YI",0,0,0,0
"VM4XHWU1FG3KLPCC",0,0,0,0
"4ASS4L8KP3ZSQGYU",0,0,0,0
"ZXOHY61NFEZ2YABK",0,0,0,0
"5EBQ1GLJQCW6XJAW",0,0,0,0
"Z0HIDTX11LFOX6GU",0,0,0,0
"PJCLYYRIN2BJYELU",0,0,0,0
"L6TBGLJOTC8XAX8C",0,0,0,0
"66VJIQHSY6THIFNM",0,0,0,0
"VQDWML-LTGSTPMUO",0,0,0,0
"OEVXHZ6NV4LFED_M",0,0,0,0
"TCSQGKRZ38V3YRXS",0,0,0,0
"AGQMLPQYZWBT6ZOS",0,0,0,0
"Z-2DRGGZJQG6CQ-S",0,0,0,0
"8L2J1TDJQSC1IVFC",0,0,0,0
"1QFDC6DM0BSE6SNG",0,0,0,0
"DX5F0TOD0QO6OFLE",0,0,0,0
"XORPXXC83AL05P6C",0,0,0,0
"NGYFWBEFA_F1EU1C",0,0,0,0
"EBJQ5KDHPYDRZBWW",0,0,0,0
"WXUHF-X2J18H2HII",0,0,0,0
"SPSH6N0PXTNZLSAC",0,0,0,0
"XH1LHV05CMBKV8VM",0,0,0,0
"M4YSTM6YDVK3DWTW",0,0,0,0
"II22IUCHOAELB1HQ",0,0,0,0
"NPIIO-TNKSNUCFT8",0,0,0,0
"06DDAZJMPPVZIFHS",0,0,0,0
"SXPIMIPMEA8LNZHY",0,0,0,0
"SJQEPEPGYHVJOCUQ",0,0,0,0
"1MN5SB0P4QVP4EAK",0,0,0,0
"QU0_O6DQQFV7Q6XO",0,0,0,0
"UBYUKHWAANTTL5Z8",0,0,0,0
"-_83C-ZYWFWCO2T0",0,0,0,0
"O8WOEGSCTXQN1QTE",0,0,0,0
"BP3E1F7-PKY8B524",0,0,0,0
"HIYOSDIII0GTCXF8",0,0,0,0
"0ROUPEHFD3_UG_48",0,0,0,0
"UV8KNEHWPVLUZRR8",0,0,0,0
"FCHMXA1GV05E9GN0",0,0,0,0
"DER-KMG_MJYQHUQY",0,0,0,0
"QNY67VYGQ4OJVKDS",0,0,0,0
"CZXJKVRQXZ_0-HRA",0,0,0,0
"WCV--YOIXBQU0VUS",0,0,0,0
"EB4Q-4VGT-G382LM",0,0,0,0
"V8F5XWKEOXYG4B-K",0,0,0,0
"QF4CEMSCW24AGDCY",0,0,0,0
"XXJPKM8QXGCHIPVK",0,0,0,0
"Y4J2GCLBTK5YUDOQ",0,0,0,0
"0NEB3P_2NKGQWK8K",0,0,0,0
"YZFLQEM2HEXTI9MI",0,0,0,0
"09HM7CQPICLVY6KK",0,0,0,0
"4ENMMH1ZLADYVSVS",0,0,0,0
"C0HA0UX-K41KMMU4",0,0,0,0
"ZVETGMTC3OUTMH34",0,0,0,0
"WBHC-BVTRSPMQ0SC",0,0,0,0
"HG58_AD4CLXFI6EQ",0,0,0,0
"XR-YJAZ-0B4V9OGM",0,0,0,0
"9S4KRZ-CQ_GNB4Y8",0,0,0,0
"JMIIO8DNH1SVABZM",0,0,0,0
"7XVSZQR0GLMB8MD4",0,0,0,0
"X55IYBGF0E2DYIK4",0,0,0,0
"UCFCTFTPJIYVA1KE",0,0,0,0
"Y244TLZ1FUSOQI1E",0,0,0,0
"2LMCQYEY5-KDB1OE",0,0,0,0
"LL0SMQZNKGONGOK0",0,0,0,0
"UOFIQDR-M-DYFFDG",0,0,0,0
"FHEOBQYFXPB3TLEW",0,0,0,0
"BE083L231W0PXHBU",0,0,0,0
"6VJWUL1QEASUIG3M",0,0,0,0
"3UAY5IB1KWXSG3VE",0,0,0,0
"ZDYGBONS69Z9_HZO",0,0,0,0
"PZQR3K1DOHWT2CQS",0,0,0,0
"7SRSXRFPUYXPXANG",0,0,0,0
"MBIOJYR_NE068Y-0",0,0,0,0
"NJT7F1CMKBHNEMHY",0,0,0,0
"IKDO9UJENEEIIZNK",0,0,0,0
"J3B-R3RBT61HEY44",0,0,0,0
"7KWHUIK-A43KVFGG",0,0,0,0
"H7RK3UAEWVYDTJ_O",0,0,0,0
"4VEAXHK94XSSGAV8",0,0,0,0
"GSNRGORHVL3NJUFI",0,0,0,0
"K1EMXAE_T4MSWI5A",0,0,0,0
"_77-WFGQPK8NTWJE",0,0,0,0
"Z4FDUZMZR4DHA_XQ",0,0,0,0
"D_UVVMG_IAIF1QYU",0,0,0,0
"IV8D0ATCQ9AX6CGK",0,0,0,0
"WD7XXYTZYEVEQVYS",0,0,0,0
"7NEKF9SNGFXRCL18",0,0,0,0
"VILJ_OX3YATBHVTW",0,0,0,0
"UNLSG8XTM7VFSACW",0,0,0,0
"TSJAUTMBQX2M3CP8",0,0,0,0
"_CAHDXMEJSHSEE00",0,0,0,0
"O7WUCDIT75P0W238",0,0,0,0
"AQU8H2453JC4-UFG",0,0,0,0
"YO5TL6PRZNU9GSVK",0,0,0,0
"AXGJXS3GHTQ5AQKW",0,0,0,0
